date,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,10%,30%,70%,90%,Min,Median ('91-'20),Median (POR),Max,Median Peak SWE
01-28,11.93875,8.2915789474,9.1442105263,9.7368421053,6.2309278351,7.9285714286,7.8303030303,12.296969697,7.096969697,10.631372549,10.7368932039,18.8436893204,9.1990291262,9.4580952381,7.2905660377,8.4345794393,6.8541284404,7.3536363636,9.7848214286,13.6396551724,10.7594827586,7.7732758621,11.5881355932,11.1647058824,8.6656,13.0707692308,7.44,7.0561538462,7.9923076923,7.7630769231,9.4007692308,14.7346153846,5.8607692308,9.56,10.3676923077,6.6457364341,9.7496124031,12.9676923077,7.9253846154,7.4430769231,5.7115384615,7.0359513056,7.8131948798,10.4467963801,12.978,5.8607692308,8.8876923077,9.1716198263,18.8436893204,
01-29,11.97875,8.7315789474,9.1568421053,9.7621052632,6.3402061856,7.9969387755,7.8373737374,12.3212121212,7.1535353535,10.6833333333,11.0553398058,18.9504854369,9.2058252427,9.4714285714,7.3037735849,8.5971962617,6.9412844037,7.4072727273,9.8651785714,13.674137931,10.9862068966,7.7844827586,12.1855932203,11.3806722689,8.6976,13.0930769231,7.4553846154,7.4323076923,8.0084615385,7.7723076923,9.4469230769,14.7830769231,5.9030769231,9.5676923077,10.4076923077,6.7325581395,9.7604651163,13.1407692308,7.9353846154,7.4692307692,5.76,7.1323102585,7.8215064437,10.4903846154,13.0978461538,5.9030769231,8.9584615385,9.181333674,18.9504854369,
01-30,12.015,8.7852631579,9.3505263158,9.7936842105,6.5515463918,8.0153061224,7.8414141414,12.3757575758,7.2242424242,10.7039215686,11.240776699,19.0077669903,9.2184466019,9.4952380952,7.3141509434,8.6803738318,7.0366972477,7.4145454545,9.9473214286,13.7232758621,11.1456896552,7.7870689655,12.3855932203,11.4420168067,8.7016,13.0976923077,7.4784615385,7.5253846154,8.46,7.8330769231,9.6346153846,14.8192307692,5.9215384615,9.5692307692,10.4476923077,6.9023255814,9.7666666667,13.2984615385,7.9384615385,7.5415384615,5.7876923077,7.2054879066,7.8389129759,10.524561086,13.1177692308,5.9215384615,9.0407692308,9.2844864589,19.0077669903,
01-31,12.12875,8.8410526316,9.5631578947,9.8189473684,6.7,8.0295918367,7.8414141414,12.4848484848,7.2656565657,10.7892156863,11.7300970874,19.0533980583,9.2718446602,9.5276190476,7.3283018868,8.7196261682,7.0605504587,7.6172727273,10.0544642857,13.7922413793,11.3189655172,7.9284482759,12.5813559322,11.4621848739,8.7152,13.1123076923,7.4846153846,7.8369230769,9.1176923077,8.0323076923,10.0430769231,14.8415384615,5.93,9.5815384615,10.5169230769,7,9.7643410853,13.4146153846,7.94,7.5469230769,5.8184615385,7.245145955,7.9365344828,10.5986108597,13.1425384615,5.93,9.1838461538,9.3997318539,19.0533980583,
02-01,12.312345679,8.8484210526,9.8021276596,9.8621052632,6.8824742268,8.0469387755,7.8454545455,12.7121212121,7.2818181818,10.9196078431,12.2970873786,19.1262135922,9.3,9.5933333333,7.45,8.7682242991,7.0834862385,7.6690909091,10.1839285714,13.9163793103,11.4353448276,8.0603448276,12.8127118644,11.4655462185,8.7928,13.1976923077,7.4823076923,7.9407692308,9.3823076923,8.08,10.5392307692,14.8469230769,5.9323076923,9.5876923077,10.5661538462,7.0100775194,9.776744186,13.4292307692,7.9446153846,7.6169230769,5.8215384615,7.2619849875,8.0162417582,10.6721900452,13.2208461538,5.9323076923,9.2923076923,9.485,19.1262135922,
02-02,12.27875,8.8610526316,9.9276595745,10.2410526316,7.0886597938,8.062244898,7.8454545455,12.9727272727,7.3141414141,11.0411764706,12.4106796117,19.1563106796,9.3291262136,9.7019047619,7.4745283019,8.814953271,7.1201834862,7.7345454545,10.2446428571,13.9,11.7181034483,8.1120689655,13.0771186441,11.4722689076,8.8264,13.2338461538,7.5253846154,8.0292307692,9.4461538462,8.0984615385,10.9369230769,14.8692307692,5.9515384615,9.6023076923,10.5938461538,7.0581395349,9.7976744186,13.4453846154,8.1284615385,7.8446153846,5.8207692308,7.2947456214,8.0875965463,10.968199095,13.255,5.9515384615,9.3638461538,9.5242307692,19.1563106796,
02-03,12.39625,8.88,10.1978723404,10.4936842105,7.1484536082,8.0673469388,7.8464646465,13.0686868687,7.3454545455,11.0715686275,12.4815533981,19.4174757282,9.459223301,9.7828571429,7.4981132075,8.8878504673,7.1229357798,8.0536363636,10.3446428571,13.9103448276,12.0284482759,8.224137931,13.2559322034,11.4865546218,8.8488,13.2415384615,7.6653846154,8.0407692308,9.4784615385,8.2238461538,10.98,14.9823076923,6.0246153846,9.7576923077,10.6292307692,7.1108527132,9.8139534884,13.4592307692,8.5846153846,8.0415384615,5.8138461538,7.3257544517,8.1768963893,11.0074705882,13.27626206,6.0246153846,9.4369230769,9.6180769231,19.4174757282,
02-04,12.52875,8.9494736842,10.25,11.3242105263,7.1773195876,8.0795918367,7.8393939394,13.096969697,7.3696969697,11.0823529412,12.5097087379,19.5087378641,9.5174757282,9.8257142857,7.5018867925,9.038317757,7.1348623853,8.0963636364,10.6125,13.95,12.1689655172,8.2672413793,13.9389830508,11.4932773109,8.9032,13.2976923077,7.6861538462,8.0469230769,9.5953846154,8.3946153846,11.0046153846,15.0753846154,6.1369230769,10.2346153846,10.7861538462,7.4449612403,9.8147286822,13.4992307692,8.8953846154,8.0646153846,5.8215384615,7.4374348132,8.2159780564,11.1549102167,13.5432059974,6.1369230769,9.5330769231,9.7050566488,19.5087378641,
02-05,12.60125,8.9852631579,10.2627659574,11.9957894737,7.1886597938,8.0857142857,7.8494949495,13.1171717172,7.5181818182,11.0941176471,12.7029126214,19.559223301,9.613592233,10.0580952381,7.5066037736,9.0887850467,7.1403669725,8.1727272727,10.7857142857,13.9655172414,12.2974137931,8.3163793103,14.0949152542,11.5033613445,8.9256,13.4130769231,7.6992307692,8.0553846154,9.7153846154,8.6930769231,11.1276923077,15.2084615385,6.2338461538,10.5069230769,10.8130769231,7.5255813953,9.8341085271,13.5115384615,8.9215384615,8.0769230769,5.8215384615,7.5170240137,8.2732836991,11.2403930187,13.5569363395,6.2338461538,9.6261538462,9.7747465713,19.559223301,
02-06,12.67875,8.9926315789,10.2872340426,12.0684210526,7.206185567,8.0918367347,7.8434343434,13.1333333333,7.5464646465,11.1107843137,12.8194174757,19.7058252427,9.7475728155,10.3866666667,7.5150943396,9.1177570093,7.1458715596,8.1881818182,10.8410714286,13.9818965517,12.3706896552,8.3336206897,14.1347457627,11.5386554622,8.996,13.7530769231,7.7407692308,8.0692307692,9.7830769231,8.7092307692,11.1607692308,15.2653846154,6.4084615385,10.9184615385,10.8976923077,7.8697674419,9.8503875969,13.6246153846,9.1384615385,8.1361538462,5.8323076923,7.5433276158,8.2899890282,11.2741351002,13.7759588859,6.4084615385,9.7146153846,9.81673226,19.7058252427,
02-07,12.7525,8.9968421053,10.3106382979,12.0936842105,7.306185567,8.0969387755,7.8474747475,13.1919191919,7.6404040404,11.1274509804,12.8611650485,19.8349514563,9.8485436893,10.5219047619,7.5216981132,9.1981308411,7.1568807339,8.1990909091,10.8723214286,14.0551724138,12.3887931034,8.3405172414,14.3245762712,11.6109243697,9.1368,13.8284615385,7.8207692308,8.1123076923,9.9938461538,8.7092307692,11.2053846154,15.4330769231,6.4930769231,11.2084615385,11.46,8.003875969,9.8503875969,13.7,9.5676923077,8.1792307692,5.8246153846,7.6285334477,8.2980893417,11.5052773109,13.851132626,6.4930769231,9.8169230769,9.9221168754,19.8349514563,
02-08,12.8125,9.0157894737,10.3574468085,12.1210526316,7.4989690722,8.1010204082,7.8717171717,13.3606060606,8.1262626263,11.1303921569,12.8932038835,19.8514563107,10.0485436893,10.8123809524,7.5311320755,9.414953271,7.1963302752,8.2381818182,11.0401785714,14.4310344828,12.4060344828,8.3318965517,14.7822033898,11.6537815126,9.2888,14.2492307692,7.8353846154,8.1176923077,10.3353846154,8.7107692308,11.2146153846,16.0176923077,6.5276923077,11.2415384615,11.9507692308,8.0317829457,9.8697674419,13.7292307692,10.0653846154,8.3438461538,5.82,7.8049593614,8.3402612732,11.7428778281,14.2674111406,6.5276923077,9.9338461538,10.2003846154,19.8514563107,
02-09,12.84875,9.0252631579,10.4808510638,12.1905263158,7.6412371134,8.1091836735,7.9656565657,13.7494949495,8.6939393939,11.2882352941,12.8970873786,19.8766990291,10.3718446602,10.9419047619,7.5603773585,9.6411214953,7.3266055046,8.3172727273,11.1294642857,14.4543103448,12.4293103448,8.3543103448,14.9355932203,11.9403361345,9.304,14.3338461538,8.0038461538,8.28,10.98,8.7030769231,11.2153846154,16.1246153846,6.5576923077,11.3115384615,12.0515384615,8.0341085271,9.876744186,13.8453846154,10.3161538462,8.4438461538,5.8338461538,7.9332146204,8.6189114219,11.9736968326,14.3458925729,6.5576923077,10.0961538462,10.426347862,19.8766990291,
02-10,12.8875,9.0347368421,10.9712765957,12.3094736842,7.7319587629,8.1265306122,8.0202020202,14.1212121212,8.7717171717,11.4147058824,12.8990291262,19.8922330097,10.454368932,11.1742857143,7.6943396226,9.6710280374,7.3844036697,8.3663636364,11.1482142857,14.475862069,12.4422413793,8.3629310345,15.0228813559,12.2924369748,9.324,14.3469230769,8.0715384615,8.5107692308,11.4153846154,8.7607692308,11.2192307692,16.2523076923,6.5723076923,11.3707692308,12.1169230769,8.1410852713,9.8868217054,13.8538461538,10.4138461538,8.46,5.8384615385,7.9913776945,8.6857692308,12.1695772463,14.3598169761,6.5723076923,10.1969230769,10.7128227639,19.8922330097,
02-11,13.015,9.1263157895,11.1904255319,12.4578947368,7.7896907216,8.1295918367,8.2070707071,14.2484848485,9.0646464646,11.6029411765,12.9009708738,19.940776699,10.4708737864,11.5380952381,8.1037735849,9.7420560748,7.4357798165,8.42,11.1857142857,14.5551724138,12.3965517241,8.4887931034,15.0610169492,12.3831932773,9.3744,14.3653846154,8.2061538462,8.6584615385,11.5784615385,8.8030769231,11.22,16.4530769231,6.7438461538,11.4669230769,12.1530769231,8.2100775194,9.8945736434,13.8992307692,10.44,8.4846153846,5.8953846154,8.1270100116,8.7596923077,12.2221118293,14.3843633952,6.7438461538,10.3053846154,10.8282940361,19.940776699,
02-12,13.14,9.1673684211,11.2265957447,12.54,7.8329896907,8.1336734694,8.4464646465,14.3292929293,9.4444444444,12.0470588235,12.9,19.9893203883,10.5262135922,11.5761904762,8.4075471698,9.8158878505,7.4513761468,8.4372727273,11.2232142857,14.849137931,12.4112068966,9.0060344828,15.1288135593,12.4529411765,9.4592,14.3861538462,8.2461538462,8.7207692308,11.6330769231,8.8053846154,11.2138461538,16.7661538462,6.7792307692,11.5007692308,12.1946153846,8.3209302326,9.9007751938,13.9161538462,10.4515384615,8.5676923077,6.1153846154,8.2349058085,8.9458395225,12.2595928382,14.4324522546,6.7792307692,10.4053846154,10.870029873,19.9893203883,
02-13,13.5658227848,9.32,11.2478723404,12.6610526316,8.0432989691,8.2295918367,8.5626262626,14.4494949495,9.4828282828,12.4794117647,12.8980582524,20.0951456311,10.5417475728,11.6295238095,9.0783018868,9.9205607477,7.4440366972,8.5554545455,11.2464285714,15.0818965517,12.4439655172,9.05,15.206779661,12.5739495798,9.6256,14.42,8.6446153846,8.7746153846,11.8692307692,8.8023076923,11.22,16.8630769231,7.1638461538,11.5623076923,12.2415384615,8.7782945736,9.9062015504,13.9192307692,10.4761538462,8.58,6.3623076923,8.5228682746,9.0698113208,12.4545993915,14.5127351097,7.1638461538,10.5184615385,10.8808737864,20.0951456311,
02-14,14.2949367089,9.84,11.4531914894,12.7421052632,8.2010309278,8.493877551,9.0797979798,14.4727272727,9.5515151515,12.9137254902,12.9058252427,20.1349514563,10.6203883495,11.6752380952,9.4122641509,10.1242990654,7.476146789,8.9945454545,11.3,15.1612068966,12.4405172414,9.1767241379,15.393220339,12.6932773109,9.804,14.4330769231,8.8376923077,8.8369230769,12.0653846154,8.7915384615,11.2161538462,16.9076923077,7.2646153846,12.0169230769,12.2915384615,9.2472868217,9.9162790698,14.0961538462,10.5230769231,9.0030769231,6.5161538462,8.7617723705,9.3627709522,12.5163452622,14.5415752351,7.2646153846,10.6776923077,10.9182710978,20.1349514563,
02-15,14.7113924051,10.1073684211,11.5117021277,12.8,8.4443298969,8.5602040816,9.2272727273,14.5404040404,9.5525252525,13.9264705882,12.9087378641,20.2475728155,10.8048543689,11.6971428571,9.841509434,10.2822429907,7.547706422,9.12,11.3303571429,15.3931034483,12.5215517241,9.250862069,15.7237288136,12.8319327731,9.8224,14.4469230769,8.94,8.9384615385,12.23,8.7884615385,11.34,16.9123076923,7.4830769231,12.8353846154,12.3253846154,9.3294573643,9.9434108527,14.3853846154,10.6415384615,9.7038461538,6.5130769231,8.7656357928,9.6584498834,12.8095798319,14.7795635094,7.4830769231,10.8269230769,11.0676057559,20.2475728155,
02-16,15.3936708861,10.1494736842,11.6053191489,12.8284210526,8.5268041237,8.5928571429,9.3161616162,14.6787878788,9.5828282828,13.9764705882,12.9116504854,20.3252427184,11.0466019417,11.7219047619,9.9924528302,10.2953271028,7.5688073394,9.1545454545,11.35625,15.5525862069,12.6629310345,9.4293103448,15.7898305085,12.8882352941,9.9184,14.4576923077,8.9838461538,8.9776923077,12.3130769231,8.7961538462,11.5023076923,16.9269230769,7.7184615385,13.0546153846,12.3861538462,9.5953488372,9.9565891473,14.4953846154,10.9084615385,9.9376923077,6.5407692308,8.7758241758,9.8214846512,12.8463653251,15.4095624182,7.5688073394,10.9215384615,11.2014259709,20.3252427184,
02-17,16.1063291139,10.2221052632,11.6638297872,12.8715789474,8.6979381443,9.0765306122,9.6494949495,14.9717171717,9.6282828283,14.0078431373,12.9087378641,20.3893203883,11.1019417476,11.7819047619,10.2075471698,10.3186915888,7.6293577982,9.4090909091,11.4035714286,15.7163793103,12.6603448276,9.6724137931,15.8516949153,13.0260504202,9.9416,14.6246153846,8.9961538462,8.9992307692,12.4046153846,8.8361538462,11.5,16.9769230769,7.7692307692,13.1838461538,12.74,9.8658914729,10.0705426357,14.5107692308,11.1369230769,10.2284615385,6.6438461538,8.9801538462,9.9188874419,12.8827266224,15.7299108708,7.6293577982,10.9915384615,11.2702472527,20.3893203883,
02-18,16.8620253165,10.2715789474,11.7170212766,12.9242105263,9.0474226804,9.3346938776,9.7626262626,15.2212121212,10.0333333333,14.0598039216,12.9572815534,20.4757281553,11.1213592233,12.0895238095,10.6037735849,10.3579439252,7.6633027523,9.49,11.5053571429,15.7439655172,12.7560344828,9.6775862069,15.8881355932,13.3008403361,10.0032,14.7476923077,9.0138461538,9.0561538462,12.4353846154,8.8476923077,11.5215384615,17.0892307692,7.8276923077,13.2538461538,12.8046153846,9.9426356589,10.0976744186,14.5761538462,11.1584615385,10.4938461538,7.0784615385,9.0440650278,10.0242933333,12.9341318344,15.7583825248,7.6633027523,11.1061538462,11.3319093407,20.4757281553,
02-19,17.4240506329,10.3378947368,11.7436170213,13.1105263158,9.3494845361,9.406122449,9.804040404,15.596969697,10.3858585859,14.1343137255,13.1796116505,20.5514563107,11.1553398058,12.2571428571,10.6594339623,10.4682242991,7.8275229358,9.5645454545,11.5607142857,15.9913793103,12.8681034483,9.8043103448,15.9025423729,13.4285714286,10.1336,14.8076923077,9.0584615385,9.0669230769,12.4553846154,8.8476923077,11.8069230769,17.2453846154,7.9415384615,13.4315384615,12.8107692308,9.9689922481,10.1333333333,14.5946153846,11.3138461538,10.5761538462,7.6538461538,9.0660769231,10.13352,13.1312519162,15.9114260666,7.8275229358,11.2261538462,11.4372802198,20.5514563107,
02-20,18.4240506329,10.42,11.7755319149,13.4147368421,9.5175257732,9.4591836735,9.8656565657,16.5383838384,10.5595959596,14.168627451,13.354368932,20.5961165049,11.1776699029,12.400952381,10.6735849057,10.5962616822,7.9211009174,9.5854545455,11.6821428571,16.3577586207,12.9551724138,10.1137931034,15.9457627119,13.4571428571,10.4408,15.5007692308,9.3353846154,9.1138461538,12.6761538462,8.8546153846,11.8269230769,17.5261538462,8.2723076923,13.5207692308,12.8123076923,10.1279069767,10.1689922481,14.6630769231,11.3946153846,10.64,7.7623076923,9.3132307692,10.3446976744,13.3724793051,16.3758211425,7.9211009174,11.3561538462,11.5383791209,20.5961165049,
02-21,18.7936708861,10.4442105263,11.7882978723,13.6873684211,9.5659793814,9.4867346939,10.0585858586,17.2797979798,10.7222222222,14.2029411765,14.427184466,20.7165048544,11.1980582524,12.4276190476,10.7509433962,10.6841121495,8.2770642202,9.6281818182,11.71875,16.6801724138,13.000862069,10.1267241379,16.0423728814,13.4806722689,10.7872,15.6261538462,9.4184615385,9.2276923077,12.7584615385,8.97,11.8330769231,17.6407692308,8.3046153846,13.65,12.8246153846,10.2379844961,10.2286821705,14.7807692308,11.6492307692,10.7915384615,7.9753846154,9.3993846154,10.3823427173,13.5314705882,16.7401349704,8.2770642202,11.4646153846,11.6839903846,20.7165048544,
02-22,18.9329113924,10.4726315789,11.8138297872,13.7557894737,9.6051546392,9.4816326531,10.098989899,17.4828282828,10.8838383838,14.2117647059,15.1524271845,20.7339805825,11.2553398058,12.6657142857,10.8877358491,10.8700934579,8.3100917431,9.9136363636,11.9625,16.7905172414,13.0448275862,10.1689655172,16.1271186441,13.5016806723,11.0336,15.6523076923,9.71,9.3161538462,12.8292307692,9.0538461538,11.8369230769,17.83,8.4030769231,13.9776923077,12.8646153846,10.2899224806,10.4612403101,15.1553846154,11.8153846154,10.8046153846,7.9930769231,9.4650847724,10.4692141983,13.5779133127,16.8597483455,8.3100917431,11.5684615385,11.8146072013,20.7339805825,
02-23,19.235443038,10.5536842105,11.835106383,13.8284210526,9.6329896907,9.4887755102,10.3575757576,17.6686868687,10.9929292929,14.212745098,15.5708737864,20.7660194175,11.5524271845,12.799047619,11.0518867925,11.0214953271,8.3688073394,10.2309090909,12.1410714286,16.9284482759,13.0974137931,10.2198275862,16.3516949153,13.5739495798,11.0664,15.7153846154,9.9776923077,9.3730769231,12.9769230769,9.3869230769,11.9276923077,18,8.5653846154,14.2223076923,13.0276923077,10.3248062016,10.8457364341,15.6153846154,11.8923076923,10.8123076923,8.0546153846,9.4785902669,10.7347206478,13.6502910217,17.0024721351,8.3688073394,11.7269230769,11.8637070376,20.7660194175,
02-24,19.4037974684,10.8242105263,11.8414893617,13.8578947368,9.6536082474,9.4887755102,10.4363636364,18.0454545455,11.1070707071,14.2019607843,15.6223300971,20.8660194175,11.8912621359,12.8523809524,11.1783018868,11.2710280374,8.3981651376,10.36,12.2580357143,16.9568965517,13.1336206897,10.3965517241,16.4483050847,14.0857142857,11.1048,15.77,10.1053846154,9.6092307692,13.0438461538,9.5946153846,11.9607692308,18.1615384615,8.7115384615,14.2615384615,13.1746153846,10.3348837209,11.2906976744,15.84,11.9084615385,10.85,8.1207692308,9.6077692308,10.8422631579,13.9262406015,17.0657523511,8.3981651376,11.8446153846,11.8998618372,20.8660194175,
02-25,19.4455696203,11.2726315789,11.8627659574,13.9063157895,9.6762886598,9.5091836735,10.4838383838,18.4494949495,11.3787878788,14.1921568627,15.6631067961,20.9737864078,12.3893203883,12.8895238095,11.6471698113,11.3831775701,8.5155963303,10.5772727273,12.4,16.9862068966,13.1465517241,10.4663793103,17.1127118644,14.1983193277,11.2536,15.9392307692,10.1376923077,9.6969230769,13.0538461538,9.6446153846,11.9869230769,18.2561538462,8.8269230769,14.3230769231,13.3046153846,10.3550387597,11.3248062016,16.0230769231,11.9215384615,10.8907692308,8.3269230769,9.6731213323,11.1447507692,13.9920681115,17.2270560626,8.5155963303,11.9676923077,11.9542307692,20.9737864078,
02-26,19.464556962,11.5873684211,11.8819148936,13.9484210526,9.6917525773,9.5244897959,10.498989899,18.6393939394,11.504040404,14.2107843137,15.7524271845,21.0524271845,12.6165048544,12.920952381,11.7896226415,11.4607476636,8.552293578,11.0090909091,12.44375,17.0353448276,13.1560344828,10.700862069,17.3262711864,14.2630252101,11.3584,16.3776923077,10.1730769231,9.7507692308,13.07,9.7738461538,11.9984615385,18.3569230769,8.8869230769,14.3869230769,13.3246153846,10.3790697674,11.3527131783,16.1307692308,11.9784615385,10.8738461538,8.4653846154,9.7448675654,11.2496264975,14.027130031,17.4293363755,8.552293578,12.0546153846,11.9884615385,21.0524271845,
02-27,19.5101265823,11.8515789474,11.9053191489,14.1252631579,9.7113402062,9.5397959184,10.5222222222,18.7232323232,11.5858585859,14.2392156863,16.086407767,21.1495145631,12.6951456311,12.9380952381,11.8471698113,11.6317757009,8.5853211009,11.1918181818,12.7866071429,17.0948275862,13.2129310345,10.9068965517,17.393220339,14.3386554622,11.3864,16.6261538462,10.1761538462,9.8284615385,13.09,9.8884615385,12.0038461538,18.4130769231,8.97,14.4284615385,13.3761538462,10.480620155,11.3651162791,16.1838461538,12.1384615385,10.8538461538,8.4815384615,9.8167494052,11.3131268499,14.1594489164,17.4952059974,8.5853211009,12.1646153846,12.0711538462,21.1495145631,
