date,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,10%,30%,70%,90%,Min,Median ('91-'20),Median (POR),Max
08-10,35.0030769231,29.4696969697,33.5833333333,25.6479591837,24.8510204082,24.3867346939,23.6383838384,27.215,23.9594059406,32.2534653465,22.996039604,36.0913461538,28.1647619048,35.3104761905,28.7152380952,31.2672897196,22.15,25.0183486239,17.3603603604,24.6513274336,24.4192982456,31.0610169492,27.1762711864,24.9093220339,29.5991666667,29.2082644628,26.4404761905,36.1396946565,21.0603053435,22.2580152672,26.5022900763,25.4641221374,26.5015267176,30.8083969466,18.7328244275,32.6053435115,22.7503816794,21.9030534351,25.706870229,30.3707692308,26.0658914729,21.1976744186,,21.9277480916,24.488907002,29.3912672176,33.4855343511,17.3603603604,26.1366412214,26.2531838317,36.1396946565
08-11,35.0292307692,29.4893939394,33.5964285714,25.6765306122,24.8571428571,24.5418367347,23.6686868687,27.249,24.0138613861,32.4821782178,23.0792079208,36.2076923077,28.1771428571,35.6876190476,28.8333333333,31.4803738318,22.1796296296,25.0779816514,17.3720720721,24.7044247788,24.4228070175,31.1983050847,27.2177966102,24.9127118644,29.7316666667,29.2157024793,26.4595238095,36.1442748092,21.1595419847,22.3458015267,26.5427480916,25.4839694656,26.5564885496,30.8641221374,18.7480916031,32.6564885496,22.7503816794,21.906870229,25.7297709924,30.3984615385,26.3643410853,21.2,,21.9341461691,24.5906131479,29.4072865014,33.5024345692,17.3720720721,26.1954198473,26.4119324474,36.2076923077
08-12,35.0646153846,29.5909090909,33.6333333333,25.7132653061,24.8979591837,24.7112244898,23.7303030303,27.331,24.0574257426,32.5871287129,23.1207920792,36.2519230769,28.1866666667,35.859047619,28.8838095238,31.6168224299,22.212037037,25.1431192661,17.3765765766,24.7654867257,24.4315789474,31.2838983051,27.2677966102,24.936440678,29.7641666667,29.2190082645,26.5753968254,36.158778626,21.1908396947,22.3816793893,26.5847328244,25.6129770992,26.5847328244,30.920610687,18.7557251908,32.7702290076,22.7534351145,21.9114503817,25.8190839695,30.44,26.5472868217,21.2007751938,,21.9415090472,24.7275031606,29.479338843,33.5470229008,17.3765765766,26.2526717557,26.5613418236,36.2519230769
08-13,35.1707692308,29.6075757576,33.7464285714,25.7397959184,24.9193877551,24.8234693878,23.8262626263,27.504,24.0891089109,32.6217821782,23.1871287129,36.3394230769,28.199047619,36.0838095238,28.9114285714,31.6588785047,22.2925925926,25.1862385321,17.3855855856,24.8168141593,24.4359649123,31.3296610169,27.3949152542,24.9652542373,29.7833333333,29.2347107438,26.6238095238,36.165648855,21.2190839695,22.4549618321,26.6396946565,25.6854961832,26.5969465649,30.9870229008,18.7732824427,32.8198473282,22.7564885496,21.9198473282,25.9366412214,30.5284615385,26.7697674419,21.2046511628,,21.9571218547,24.8188107278,29.4957162534,33.6537704471,17.3855855856,26.3083969466,26.6103780443,36.3394230769
08-14,35.2692307692,29.6333333333,33.7714285714,25.8734693878,24.9346938776,24.8540816327,23.9202020202,27.539,24.1267326733,32.6693069307,23.2653465347,36.3788461538,28.2133333333,36.2104761905,28.9380952381,31.6869158879,22.3583333333,25.3211009174,17.3900900901,24.9362831858,24.4377192982,31.3949152542,27.4533898305,25.0245762712,29.7916666667,29.3297520661,26.6396825397,36.1824427481,21.3519083969,22.5030534351,26.7893129771,25.7297709924,26.6007633588,31.0290076336,18.7870229008,32.827480916,22.7595419847,21.9526717557,26.0549618321,30.5476923077,27.084496124,21.2085271318,,21.9932379135,24.8782653061,29.5422589532,33.6770338059,17.3900900901,26.3595419847,26.6202229492,36.3788461538
08-15,35.3769230769,29.6409090909,33.7773809524,26.0653061224,24.9520408163,24.9765306122,24.0343434343,27.624,24.1475247525,32.7514851485,23.3475247525,36.4173076923,28.2342857143,36.2780952381,28.9828571429,31.7299065421,22.4259259259,25.4688073394,17.3936936937,25.0389380531,24.4552631579,31.4296610169,27.4974576271,25.1508474576,29.7975,29.4842975207,26.6476190476,36.2610687023,21.3816793893,22.5083969466,26.9877862595,25.7801526718,26.6076335878,31.079389313,18.8038167939,32.8297709924,22.7603053435,21.9801526718,26.2549618321,30.6276923077,27.1246153846,21.2348837209,,22.0247299972,24.9593877551,29.5939256198,33.6826199564,17.3936936937,26.4251908397,26.6276263177,36.4173076923
08-16,35.6030769231,29.646969697,33.780952381,26.1948979592,25.037755102,25.05,24.2787878788,27.776,24.2207920792,32.7683168317,23.3871287129,36.4365384615,28.2466666667,36.3114285714,29.0123809524,31.8196261682,22.5537037037,25.5229357798,17.4018018018,25.1300884956,24.4859649123,31.5144067797,27.6271186441,25.2584745763,29.8733333333,29.579338843,26.669047619,36.3488549618,21.3893129771,22.5167938931,27.0458015267,25.8236641221,26.620610687,31.127480916,18.8198473282,32.8312977099,22.7618320611,22.0129770992,26.5129770992,30.6830769231,27.1469230769,21.2852713178,,22.0633587786,25.0414285714,29.6266804408,33.6859869138,17.4018018018,26.4870229008,26.644829153,36.4365384615
08-17,35.7338461538,29.6484848485,33.7904761905,26.212244898,25.1591836735,25.0785714286,24.4838383838,27.836,24.3326732673,32.7742574257,23.4108910891,36.4913461538,28.2533333333,36.3295238095,29.0476190476,31.8990654206,22.6472222222,25.5412844037,17.4072072072,25.314159292,24.5447368421,31.6838983051,27.6533898305,25.3923728814,30.0433333333,29.594214876,26.8023809524,36.3877862595,21.3977099237,22.5251908397,27.0610687023,25.8633587786,26.6381679389,31.1442748092,18.8526717557,32.8351145038,22.7625954198,22.0442748092,26.6534351145,30.7738461538,27.1561538462,21.3317829457,,22.0923664122,25.102755102,29.6322038567,33.6949400218,17.4072072072,26.5374045802,26.7279080334,36.4913461538
08-18,35.8892307692,29.6621212121,33.8071428571,26.2275510204,25.1918367347,25.2704081633,24.602020202,27.854,24.4207920792,32.7841584158,23.4306930693,36.4971153846,28.2961904762,36.3761904762,29.1904761905,31.9813084112,22.8101851852,25.5550458716,17.409009009,25.4761061947,24.6289473684,31.7322033898,27.6788135593,25.5084745763,30.0716666667,29.6,26.823015873,36.3984732824,21.4152671756,22.5679389313,27.0702290076,25.9061068702,26.6740458015,31.1572519084,18.9106870229,32.8381679389,22.765648855,22.1709923664,26.7221374046,30.8907692308,27.2953846154,21.3410852713,,22.2106870229,25.2154081633,29.6434848485,33.7102453653,17.409009009,26.5694656489,26.7725766388,36.4971153846
08-19,36.0523076923,29.7060606061,33.8583333333,26.2408163265,25.2602040816,25.3489795918,24.6686868687,27.988,24.4346534653,32.797029703,23.601980198,36.5096153846,28.3295238095,36.44,29.3076190476,32.0757009346,23.0611111111,25.5853211009,17.4153153153,25.5725663717,24.8552631579,31.8059322034,27.7389830508,25.5949152542,30.0841666667,29.6082644628,26.9103174603,36.4251908397,21.4320610687,22.6007633588,27.0877862595,25.9259541985,26.7625954198,31.1664122137,19.0076335878,32.8488549618,22.7687022901,22.8076335878,26.7679389313,30.9730769231,27.4253846154,21.3441860465,,22.6175572519,25.2868367347,29.6767217631,33.7573854962,17.4153153153,26.6335877863,26.8391281958,36.5096153846
08-20,36.3584615385,29.7257575758,33.9166666667,26.2673469388,25.2714285714,25.4704081633,24.6939393939,28.092,24.4445544554,32.8851485149,23.7722772277,36.6509615385,28.3571428571,36.4714285714,29.3380952381,32.2065420561,23.1509259259,25.6165137615,17.4540540541,25.6238938053,24.9728070175,31.8245762712,27.7669491525,25.6305084746,30.0933333333,29.6107438017,27.2206349206,36.4732824427,21.441221374,22.6259541985,27.2801526718,25.9328244275,26.7839694656,31.172519084,19.0267175573,32.8519083969,22.7763358779,23.3526717557,26.934351145,30.9946153846,27.4884615385,21.3511627907,,22.6409923664,25.331122449,29.6912534435,33.8135148515,17.4540540541,26.706870229,27.0774930328,36.6509615385
08-21,36.5861538462,29.7363636364,34.1761904762,26.3102040816,25.3285714286,25.5346938776,24.8535353535,28.112,24.4603960396,32.996039604,23.8930693069,36.7644230769,28.3895238095,36.5047619048,29.4238095238,32.3635514019,23.2092592593,25.7743119266,17.5801801802,25.6663716814,25.0780701754,31.8542372881,27.8016949153,25.643220339,30.0983333333,29.6165289256,27.2412698413,36.5458015267,21.4687022901,22.7198473282,27.4557251908,25.9396946565,26.7946564885,31.1946564885,19.1183206107,32.8519083969,22.7961832061,23.4,27.0717557252,31.0069230769,27.5138461538,21.3565891473,,22.727480916,25.3904081633,29.7004132231,34.058175389,17.5801801802,26.7633587786,27.1565127832,36.7644230769
08-22,36.7076923077,29.753030303,34.3130952381,26.393877551,25.4612244898,25.5591836735,24.8757575758,28.132,24.5257425743,33.1861386139,23.9544554455,36.9596153846,28.4333333333,36.6038095238,29.5419047619,32.5018691589,23.2759259259,25.9091743119,17.6315315315,25.7513274336,25.1728070175,31.8788135593,27.843220339,25.6508474576,30.1066666667,29.6223140496,27.2595238095,36.6038167939,21.4916030534,22.7854961832,27.5442748092,25.9480916031,26.8083969466,31.2305343511,19.372519084,32.8557251908,22.7992366412,23.6045801527,27.2061068702,31.0969230769,27.6853846154,21.3635658915,,22.786870229,25.4906122449,29.713815427,34.2003995757,17.6315315315,26.8114503817,27.2328153399,36.9596153846
08-23,36.7815384615,29.7560606061,34.3773809524,26.6132653061,25.4755102041,25.5785714286,24.9141414141,28.152,24.8237623762,33.2217821782,23.9910891089,37.1288461538,28.4733333333,36.6933333333,29.5847619048,32.5411214953,23.3731481481,25.9798165138,17.6657657658,25.8911504425,25.2842105263,31.9186440678,27.8610169492,25.6686440678,30.1158333333,29.6330578512,27.3214285714,36.6320610687,21.565648855,22.8641221374,27.8244274809,25.9603053435,26.8679389313,31.2709923664,19.6351145038,32.858778626,22.806870229,23.6290076336,27.2839694656,31.3038461538,27.8469230769,21.4317829457,,22.8125954198,25.5064285714,29.7191597796,34.261821075,17.6657657658,26.8801526718,27.3026990185,37.1288461538
08-24,36.9,29.7651515152,34.4928571429,26.9408163265,25.506122449,25.5857142857,24.9343434343,28.191,25.0475247525,33.2465346535,24.001980198,37.3346153846,28.5561904762,36.759047619,29.6047619048,32.6130841121,23.4333333333,26.0165137615,17.6756756757,26.017699115,25.3228070175,31.9627118644,27.9389830508,25.7271186441,30.1258333333,29.7140495868,27.3611111111,36.6473282443,21.7854961832,23.0572519084,28.1374045802,25.9824427481,27.0496183206,31.341221374,19.7312977099,32.8633587786,22.8213740458,23.6389312977,27.3476923077,31.4453846154,28.13,21.507751938,,22.8449618321,25.53,29.7498209366,34.3682248939,17.6756756757,26.9694656489,27.3544017094,37.3346153846
08-25,37.1230769231,29.7666666667,34.6285714286,27.3295918367,25.5204081633,25.6051020408,24.9494949495,28.318,25.3633663366,33.2693069307,24.0198019802,37.4730769231,28.6285714286,36.8152380952,29.6571428571,32.7028037383,23.5157407407,26.0330275229,17.6891891892,26.1371681416,25.3684210526,31.9957627119,28.0110169492,25.763559322,30.1408333333,29.8421487603,27.3888888889,36.6954198473,21.8236641221,23.1740458015,28.234351145,26.013740458,27.0923664122,31.3839694656,19.7969465649,32.865648855,22.8488549618,23.6541984733,27.3923076923,31.7961538462,28.2392307692,21.6837209302,,22.8813740458,25.5458163265,29.8195041322,34.4926449788,17.6891891892,27.0557251908,27.3905982906,37.4730769231
08-26,37.2692307692,29.7696969697,34.7119047619,27.4826530612,25.5336734694,25.6091836735,24.9535353535,28.403,25.4485148515,33.3702970297,24.0326732673,37.5769230769,28.680952381,36.9276190476,29.86,32.791588785,23.6555555556,26.0403669725,17.6927927928,26.2026548673,25.4412280702,32.0542372881,28.1228813559,25.7855932203,30.195,29.8983471074,27.4,36.7961832061,21.8465648855,23.3938931298,28.3923664122,26.0488549618,27.2045801527,31.4,19.8442748092,32.8679389313,22.8923664122,23.6694656489,27.5046153846,32.0130769231,28.5169230769,21.8937984496,,22.942519084,25.5563265306,29.8868429752,34.5777439887,17.6927927928,27.1145038168,27.4936342229,37.5769230769
08-27,37.3092307692,29.7803030303,34.744047619,27.512244898,25.7142857143,25.6142857143,24.9626262626,28.507,25.4673267327,33.5346534653,24.0455445545,37.6855769231,28.7723809524,37.0257142857,30.0066666667,32.8831775701,23.8083333333,26.0431192661,17.7027027027,26.2619469027,25.5061403509,32.0745762712,28.4313559322,25.8423728814,30.2091666667,29.920661157,27.4150793651,36.893129771,21.886259542,23.541221374,28.6030534351,26.2419847328,27.2625954198,31.4053435115,19.8809160305,32.8709923664,22.9396946565,23.7007633588,27.6769230769,32.1784615385,28.57,22.2395348837,,22.9998473282,25.6442857143,29.9808650138,34.6231082037,17.7027027027,27.2007633588,27.5945839874,37.6855769231
08-28,37.3230769231,29.7954545455,34.775,27.5346938776,25.7326530612,25.6275510204,24.9676767677,28.654,25.4851485149,33.6574257426,24.0881188119,37.7471153846,28.8371428571,37.0838095238,30.0561904762,33.091588785,23.9148148148,26.0513761468,17.7153153153,26.3159292035,25.5315789474,32.1050847458,28.4762711864,26.0254237288,30.2141666667,29.9280991736,27.5023809524,36.9458015267,21.9381679389,23.5847328244,28.8748091603,26.3633587786,27.3244274809,31.4091603053,19.9312977099,32.8709923664,22.9679389313,23.7167938931,27.7023076923,32.2461538462,28.59,22.5418604651,,23.0296183206,25.6590816327,30.0177630854,34.6632425743,17.7153153153,27.2809160305,27.6185007849,37.7471153846
08-29,37.3384615385,29.8560606061,34.7916666667,27.5632653061,25.7459183673,25.6306122449,24.9696969697,28.713,25.497029703,33.7920792079,24.1584158416,37.7913461538,28.8771428571,37.1257142857,30.0819047619,33.1971962617,24.0333333333,26.0706422018,17.7261261261,26.3584070796,25.5719298246,32.1161016949,28.5076271186,26.0813559322,30.2166666667,29.9355371901,27.6111111111,37.1030534351,22.0007633588,23.6496183206,28.9816793893,26.3954198473,27.3946564885,31.413740458,19.9458015267,32.8732824427,23.0267175573,23.7236641221,27.7330769231,32.2707692308,28.6061538462,22.6527131783,,23.0890076336,25.6652040816,30.0379944904,34.6917079208,17.7261261261,27.3198473282,27.6720940171,37.7913461538
08-30,37.3661538462,29.8621212121,34.9226190476,27.5836734694,25.7744897959,25.637755102,24.9838383838,28.731,25.503960396,33.899009901,24.2287128713,37.8009615385,28.8904761905,37.1542857143,30.0971428571,33.2869158879,24.1675925926,26.0908256881,17.8216216216,26.489380531,25.5885964912,32.1194915254,28.5338983051,26.1169491525,30.2258333333,29.9446280992,27.6650793651,37.2190839695,22.0236641221,23.7236641221,29.0305343511,26.4129770992,27.434351145,31.420610687,19.9534351145,32.8946564885,23.1603053435,23.7259541985,27.7376923077,32.2769230769,28.6161538462,22.8023255814,,23.2166412214,25.6787755102,30.0513884298,34.820258133,17.8216216216,27.3603053435,27.7013858364,37.8009615385
08-31,37.4,29.8666666667,35.005952381,27.5918367347,25.7928571429,25.6387755102,25.0222222222,28.746,25.5534653465,33.9415841584,24.2544554455,37.8067307692,28.8952380952,37.2114285714,30.1057142857,33.5411214953,24.3888888889,26.1504587156,17.8567567568,26.6522123894,25.5956140351,32.1262711864,28.5381355932,26.1542372881,30.2766666667,29.958677686,27.7912698413,37.2503816794,22.120610687,23.8038167939,29.0717557252,26.4870229008,27.4671755725,31.4557251908,19.9603053435,32.9106870229,23.1961832061,23.7328244275,27.7076335878,32.2853846154,28.6230769231,22.8441860465,,23.2498473282,25.685,30.0616033058,34.8995155587,17.8567567568,27.4122137405,27.7494517145,37.8067307692
09-01,37.5538461538,29.8803030303,35.1035714286,27.6142857143,25.8316326531,25.643877551,25.0787878788,28.759,25.6881188119,34.0158415842,24.2920792079,37.8134615385,28.899047619,37.3657142857,30.2619047619,33.661682243,24.5194444444,26.2055045872,17.8756756757,26.6796460177,25.6043859649,32.1296610169,28.5483050847,26.2406779661,30.7908333333,29.9661157025,27.8047619048,37.2946564885,22.2061068702,23.8893129771,29.113740458,26.5534351145,27.4923664122,31.5099236641,19.9702290076,32.9106870229,23.2435114504,23.7839694656,27.7122137405,32.2892307692,28.6292307692,22.8276923077,,23.2975572519,25.7311729642,30.1731680441,34.9947984441,17.8756756757,27.4671755725,27.7584878226,37.8134615385
09-02,37.6861538462,29.9575757576,35.15,27.6489795918,25.8540816327,25.6459183673,25.1262626263,28.842,25.7574257426,34.0762376238,24.4940594059,37.8375,28.9095238095,37.4571428571,30.4219047619,33.8551401869,24.7055555556,26.2532110092,17.8765765766,26.7442477876,25.6201754386,32.1398305085,28.556779661,26.2550847458,31.06,29.9702479339,27.8166666667,37.3160305344,22.3908396947,23.9541984733,29.1190839695,26.5984732824,27.5541984733,31.513740458,19.9969465649,32.9122137405,23.2755725191,24.0893129771,27.7129770992,32.3930769231,28.6392307692,22.8744186047,,23.3434351145,25.7864225096,30.2864077135,35.0426237624,17.8765765766,27.5427480916,27.764821883,37.8375
09-03,37.7076923077,30.0454545455,35.2071428571,27.6867346939,25.8571428571,25.6469387755,25.2555555556,28.861,25.7891089109,34.103960396,24.6108910891,37.8980769231,28.92,37.5752380952,30.4523809524,34.108411215,24.737037037,26.2899082569,17.8864864865,26.7902654867,25.6736842105,32.1745762712,28.5711864407,26.3127118644,31.0858333333,29.9909090909,27.8214285714,37.3267175573,22.4015267176,24.0129770992,29.1320610687,26.6244274809,27.6480916031,31.5251908397,20.0167938931,32.913740458,23.2984732824,24.1809160305,27.7167938931,32.4553846154,28.6530769231,22.8813953488,,23.3699236641,25.8095190948,30.3303030303,35.0972696929,17.8864864865,27.5755725191,27.7691112323,37.8980769231
09-04,37.7353846154,30.1696969697,35.2297619048,27.793877551,25.8663265306,25.6571428571,25.3151515152,28.899,25.8267326733,34.1247524752,24.7861386139,37.9163461538,28.9361904762,37.7238095238,30.4714285714,34.2785046729,24.762037037,26.304587156,17.9,26.8221238938,25.8271929825,32.2686440678,28.5881355932,26.4093220339,31.1033333333,30.0115702479,27.830952381,37.3320610687,22.4106870229,24.0687022901,29.1366412214,26.6938931298,27.7709923664,31.5312977099,20.0519083969,32.9236641221,23.3061068702,24.2809160305,27.734351145,32.5738461538,28.7407692308,22.8875968992,,23.3823664122,25.8389330469,30.3809090909,35.1346361816,17.9,27.6213740458,27.812414966,37.9163461538
